"Notes","Year","Year Code","State of Residence","State of Residence Code","Delivery Method","Delivery Method Code","Previous Cesarean Delivery","Previous Cesarean Delivery Code","Mother's Pre-pregnancy BMI","Mother's Pre-pregnancy BMI Code",Births
,"2021","2021","Montana","30","Cesarean","2","No","2","Overweight 25.0-29.9","3",485
,"2021","2021","Montana","30","Cesarean","2","No","2","Obesity I 30.0-34.9","4",369
,"2021","2021","Montana","30","Cesarean","2","No","2","Obesity II 35.0-39.9","5",179
,"2021","2021","Montana","30","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",153
,"2021","2021","Nebraska","31","Vaginal","1","Yes","1","Underweight <18.5","1",10
,"2021","2021","Nebraska","31","Vaginal","1","Yes","1","Normal 18.5-24.9","2",268
,"2021","2021","Nebraska","31","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",205
,"2021","2021","Nebraska","31","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",121
,"2021","2021","Nebraska","31","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",54
,"2021","2021","Nebraska","31","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",30
,"2021","2021","Nebraska","31","Vaginal","1","No","2","Underweight <18.5","1",436
,"2021","2021","Nebraska","31","Vaginal","1","No","2","Normal 18.5-24.9","2",7407
,"2021","2021","Nebraska","31","Vaginal","1","No","2","Overweight 25.0-29.9","3",4599
,"2021","2021","Nebraska","31","Vaginal","1","No","2","Obesity I 30.0-34.9","4",2481
,"2021","2021","Nebraska","31","Vaginal","1","No","2","Obesity II 35.0-39.9","5",1086
,"2021","2021","Nebraska","31","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",665
,"2021","2021","Nebraska","31","Vaginal","1","No","2","Unknown or Not Stated","9",172
,"2021","2021","Nebraska","31","Vaginal","1","Unknown or Not Stated","9","Normal 18.5-24.9","2",14
,"2021","2021","Nebraska","31","Cesarean","2","Yes","1","Underweight <18.5","1",36
,"2021","2021","Nebraska","31","Cesarean","2","Yes","1","Normal 18.5-24.9","2",837
,"2021","2021","Nebraska","31","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",841
,"2021","2021","Nebraska","31","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",636
,"2021","2021","Nebraska","31","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",352
,"2021","2021","Nebraska","31","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",350
,"2021","2021","Nebraska","31","Cesarean","2","Yes","1","Unknown or Not Stated","9",44
,"2021","2021","Nebraska","31","Cesarean","2","No","2","Underweight <18.5","1",64
,"2021","2021","Nebraska","31","Cesarean","2","No","2","Normal 18.5-24.9","2",1197
,"2021","2021","Nebraska","31","Cesarean","2","No","2","Overweight 25.0-29.9","3",1068
,"2021","2021","Nebraska","31","Cesarean","2","No","2","Obesity I 30.0-34.9","4",745
,"2021","2021","Nebraska","31","Cesarean","2","No","2","Obesity II 35.0-39.9","5",425
,"2021","2021","Nebraska","31","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",383
,"2021","2021","Nebraska","31","Cesarean","2","No","2","Unknown or Not Stated","9",51
,"2021","2021","Nevada","32","Vaginal","1","Yes","1","Underweight <18.5","1",19
,"2021","2021","Nevada","32","Vaginal","1","Yes","1","Normal 18.5-24.9","2",239
,"2021","2021","Nevada","32","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",220
,"2021","2021","Nevada","32","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",129
,"2021","2021","Nevada","32","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",42
,"2021","2021","Nevada","32","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",30
,"2021","2021","Nevada","32","Vaginal","1","Yes","1","Unknown or Not Stated","9",14
,"2021","2021","Nevada","32","Vaginal","1","No","2","Underweight <18.5","1",880
,"2021","2021","Nevada","32","Vaginal","1","No","2","Normal 18.5-24.9","2",9400
,"2021","2021","Nevada","32","Vaginal","1","No","2","Overweight 25.0-29.9","3",5747
,"2021","2021","Nevada","32","Vaginal","1","No","2","Obesity I 30.0-34.9","4",3215
,"2021","2021","Nevada","32","Vaginal","1","No","2","Obesity II 35.0-39.9","5",1400
,"2021","2021","Nevada","32","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",786
,"2021","2021","Nevada","32","Vaginal","1","No","2","Unknown or Not Stated","9",493
,"2021","2021","Nevada","32","Cesarean","2","Yes","1","Underweight <18.5","1",63
,"2021","2021","Nevada","32","Cesarean","2","Yes","1","Normal 18.5-24.9","2",1162
,"2021","2021","Nevada","32","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",1126
,"2021","2021","Nevada","32","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",811
,"2021","2021","Nevada","32","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",453
,"2021","2021","Nevada","32","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",394
,"2021","2021","Nevada","32","Cesarean","2","Yes","1","Unknown or Not Stated","9",93
,"2021","2021","Nevada","32","Cesarean","2","No","2","Underweight <18.5","1",191
,"2021","2021","Nevada","32","Cesarean","2","No","2","Normal 18.5-24.9","2",2354
,"2021","2021","Nevada","32","Cesarean","2","No","2","Overweight 25.0-29.9","3",1853
,"2021","2021","Nevada","32","Cesarean","2","No","2","Obesity I 30.0-34.9","4",1187
,"2021","2021","Nevada","32","Cesarean","2","No","2","Obesity II 35.0-39.9","5",643
,"2021","2021","Nevada","32","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",526
,"2021","2021","Nevada","32","Cesarean","2","No","2","Unknown or Not Stated","9",214
,"2021","2021","New Hampshire","33","Vaginal","1","Yes","1","Normal 18.5-24.9","2",125
,"2021","2021","New Hampshire","33","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",83
,"2021","2021","New Hampshire","33","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",41
,"2021","2021","New Hampshire","33","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",16
,"2021","2021","New Hampshire","33","Vaginal","1","No","2","Underweight <18.5","1",199
,"2021","2021","New Hampshire","33","Vaginal","1","No","2","Normal 18.5-24.9","2",3619
,"2021","2021","New Hampshire","33","Vaginal","1","No","2","Overweight 25.0-29.9","3",2179
,"2021","2021","New Hampshire","33","Vaginal","1","No","2","Obesity I 30.0-34.9","4",1108
,"2021","2021","New Hampshire","33","Vaginal","1","No","2","Obesity II 35.0-39.9","5",542
,"2021","2021","New Hampshire","33","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",317
,"2021","2021","New Hampshire","33","Vaginal","1","No","2","Unknown or Not Stated","9",224
,"2021","2021","New Hampshire","33","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",14
,"2021","2021","New Hampshire","33","Cesarean","2","Yes","1","Underweight <18.5","1",14
,"2021","2021","New Hampshire","33","Cesarean","2","Yes","1","Normal 18.5-24.9","2",446
,"2021","2021","New Hampshire","33","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",412
,"2021","2021","New Hampshire","33","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",281
,"2021","2021","New Hampshire","33","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",199
,"2021","2021","New Hampshire","33","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",149
,"2021","2021","New Hampshire","33","Cesarean","2","Yes","1","Unknown or Not Stated","9",39
,"2021","2021","New Hampshire","33","Cesarean","2","No","2","Underweight <18.5","1",35
,"2021","2021","New Hampshire","33","Cesarean","2","No","2","Normal 18.5-24.9","2",838
,"2021","2021","New Hampshire","33","Cesarean","2","No","2","Overweight 25.0-29.9","3",679
,"2021","2021","New Hampshire","33","Cesarean","2","No","2","Obesity I 30.0-34.9","4",462
,"2021","2021","New Hampshire","33","Cesarean","2","No","2","Obesity II 35.0-39.9","5",287
,"2021","2021","New Hampshire","33","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",209
,"2021","2021","New Hampshire","33","Cesarean","2","No","2","Unknown or Not Stated","9",69
,"2021","2021","New Jersey","34","Vaginal","1","Yes","1","Underweight <18.5","1",59
,"2021","2021","New Jersey","34","Vaginal","1","Yes","1","Normal 18.5-24.9","2",1065
,"2021","2021","New Jersey","34","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",802
,"2021","2021","New Jersey","34","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",407
,"2021","2021","New Jersey","34","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",166
,"2021","2021","New Jersey","34","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",86
,"2021","2021","New Jersey","34","Vaginal","1","Yes","1","Unknown or Not Stated","9",57
,"2021","2021","New Jersey","34","Vaginal","1","No","2","Underweight <18.5","1",1926
,"2021","2021","New Jersey","34","Vaginal","1","No","2","Normal 18.5-24.9","2",30621
,"2021","2021","New Jersey","34","Vaginal","1","No","2","Overweight 25.0-29.9","3",18290
,"2021","2021","New Jersey","34","Vaginal","1","No","2","Obesity I 30.0-34.9","4",8695
,"2021","2021","New Jersey","34","Vaginal","1","No","2","Obesity II 35.0-39.9","5",3353
,"2021","2021","New Jersey","34","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",1804
,"2021","2021","New Jersey","34","Vaginal","1","No","2","Unknown or Not Stated","9",1200
,"2021","2021","New Jersey","34","Cesarean","2","Yes","1","Underweight <18.5","1",174
,"2021","2021","New Jersey","34","Cesarean","2","Yes","1","Normal 18.5-24.9","2",4612
,"2021","2021","New Jersey","34","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",4550
,"2021","2021","New Jersey","34","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",2810
,"2021","2021","New Jersey","34","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",1435
,"2021","2021","New Jersey","34","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",996
,"2021","2021","New Jersey","34","Cesarean","2","Yes","1","Unknown or Not Stated","9",256
,"2021","2021","New Jersey","34","Cesarean","2","No","2","Underweight <18.5","1",335
,"2021","2021","New Jersey","34","Cesarean","2","No","2","Normal 18.5-24.9","2",6556
,"2021","2021","New Jersey","34","Cesarean","2","No","2","Overweight 25.0-29.9","3",5146
,"2021","2021","New Jersey","34","Cesarean","2","No","2","Obesity I 30.0-34.9","4",3131
,"2021","2021","New Jersey","34","Cesarean","2","No","2","Obesity II 35.0-39.9","5",1506
,"2021","2021","New Jersey","34","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",1131
,"2021","2021","New Jersey","34","Cesarean","2","No","2","Unknown or Not Stated","9",302
,"2021","2021","New Mexico","35","Vaginal","1","Yes","1","Underweight <18.5","1",11
,"2021","2021","New Mexico","35","Vaginal","1","Yes","1","Normal 18.5-24.9","2",175
,"2021","2021","New Mexico","35","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",145
,"2021","2021","New Mexico","35","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",93
,"2021","2021","New Mexico","35","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",47
,"2021","2021","New Mexico","35","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",27
,"2021","2021","New Mexico","35","Vaginal","1","No","2","Underweight <18.5","1",525
,"2021","2021","New Mexico","35","Vaginal","1","No","2","Normal 18.5-24.9","2",5843
,"2021","2021","New Mexico","35","Vaginal","1","No","2","Overweight 25.0-29.9","3",4263
,"2021","2021","New Mexico","35","Vaginal","1","No","2","Obesity I 30.0-34.9","4",2493
,"2021","2021","New Mexico","35","Vaginal","1","No","2","Obesity II 35.0-39.9","5",1111
,"2021","2021","New Mexico","35","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",667
,"2021","2021","New Mexico","35","Vaginal","1","No","2","Unknown or Not Stated","9",148
,"2021","2021","New Mexico","35","Cesarean","2","Yes","1","Underweight <18.5","1",29
,"2021","2021","New Mexico","35","Cesarean","2","Yes","1","Normal 18.5-24.9","2",534
,"2021","2021","New Mexico","35","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",577
,"2021","2021","New Mexico","35","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",481
,"2021","2021","New Mexico","35","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",308
,"2021","2021","New Mexico","35","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",247
,"2021","2021","New Mexico","35","Cesarean","2","Yes","1","Unknown or Not Stated","9",34
,"2021","2021","New Mexico","35","Cesarean","2","No","2","Underweight <18.5","1",91
,"2021","2021","New Mexico","35","Cesarean","2","No","2","Normal 18.5-24.9","2",1045
,"2021","2021","New Mexico","35","Cesarean","2","No","2","Overweight 25.0-29.9","3",993
,"2021","2021","New Mexico","35","Cesarean","2","No","2","Obesity I 30.0-34.9","4",696
,"2021","2021","New Mexico","35","Cesarean","2","No","2","Obesity II 35.0-39.9","5",411
,"2021","2021","New Mexico","35","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",353
,"2021","2021","New Mexico","35","Cesarean","2","No","2","Unknown or Not Stated","9",37
,"2021","2021","New York","36","Vaginal","1","Yes","1","Underweight <18.5","1",132
,"2021","2021","New York","36","Vaginal","1","Yes","1","Normal 18.5-24.9","2",2028
,"2021","2021","New York","36","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",1479
,"2021","2021","New York","36","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",746
,"2021","2021","New York","36","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",340
,"2021","2021","New York","36","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",168
,"2021","2021","New York","36","Vaginal","1","Yes","1","Unknown or Not Stated","9",173
,"2021","2021","New York","36","Vaginal","1","No","2","Underweight <18.5","1",4719
,"2021","2021","New York","36","Vaginal","1","No","2","Normal 18.5-24.9","2",60614
,"2021","2021","New York","36","Vaginal","1","No","2","Overweight 25.0-29.9","3",35622
,"2021","2021","New York","36","Vaginal","1","No","2","Obesity I 30.0-34.9","4",17712
,"2021","2021","New York","36","Vaginal","1","No","2","Obesity II 35.0-39.9","5",7255
,"2021","2021","New York","36","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",3933
,"2021","2021","New York","36","Vaginal","1","No","2","Unknown or Not Stated","9",3499
,"2021","2021","New York","36","Vaginal","1","Unknown or Not Stated","9","Normal 18.5-24.9","2",39
,"2021","2021","New York","36","Vaginal","1","Unknown or Not Stated","9","Overweight 25.0-29.9","3",24
,"2021","2021","New York","36","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",21
,"2021","2021","New York","36","Cesarean","2","Yes","1","Underweight <18.5","1",414
,"2021","2021","New York","36","Cesarean","2","Yes","1","Normal 18.5-24.9","2",9280
,"2021","2021","New York","36","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",9024
,"2021","2021","New York","36","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",5968
,"2021","2021","New York","36","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",3004
,"2021","2021","New York","36","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",2504
,"2021","2021","New York","36","Cesarean","2","Yes","1","Unknown or Not Stated","9",898
,"2021","2021","New York","36","Cesarean","2","No","2","Underweight <18.5","1",893
,"2021","2021","New York","36","Cesarean","2","No","2","Normal 18.5-24.9","2",14625
,"2021","2021","New York","36","Cesarean","2","No","2","Overweight 25.0-29.9","3",11147
,"2021","2021","New York","36","Cesarean","2","No","2","Obesity I 30.0-34.9","4",6687
,"2021","2021","New York","36","Cesarean","2","No","2","Obesity II 35.0-39.9","5",3547
,"2021","2021","New York","36","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",2610
,"2021","2021","New York","36","Cesarean","2","No","2","Unknown or Not Stated","9",1177
,"2021","2021","New York","36","Cesarean","2","Unknown or Not Stated","9","Normal 18.5-24.9","2",12
,"2021","2021","New York","36","Unknown or Not Stated","9","No","2","Normal 18.5-24.9","2",27
,"2021","2021","New York","36","Unknown or Not Stated","9","No","2","Overweight 25.0-29.9","3",13
,"2021","2021","New York","36","Unknown or Not Stated","9","No","2","Unknown or Not Stated","9",42
,"2021","2021","New York","36","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",316
,"2021","2021","North Carolina","37","Vaginal","1","Yes","1","Underweight <18.5","1",47
,"2021","2021","North Carolina","37","Vaginal","1","Yes","1","Normal 18.5-24.9","2",1026
,"2021","2021","North Carolina","37","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",836
,"2021","2021","North Carolina","37","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",513
,"2021","2021","North Carolina","37","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",257
,"2021","2021","North Carolina","37","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",153
,"2021","2021","North Carolina","37","Vaginal","1","Yes","1","Unknown or Not Stated","9",53
,"2021","2021","North Carolina","37","Vaginal","1","No","2","Underweight <18.5","1",2636
,"2021","2021","North Carolina","37","Vaginal","1","No","2","Normal 18.5-24.9","2",33753
,"2021","2021","North Carolina","37","Vaginal","1","No","2","Overweight 25.0-29.9","3",21479
,"2021","2021","North Carolina","37","Vaginal","1","No","2","Obesity I 30.0-34.9","4",12005
,"2021","2021","North Carolina","37","Vaginal","1","No","2","Obesity II 35.0-39.9","5",5970
,"2021","2021","North Carolina","37","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",3924
,"2021","2021","North Carolina","37","Vaginal","1","No","2","Unknown or Not Stated","9",1266
,"2021","2021","North Carolina","37","Cesarean","2","Yes","1","Underweight <18.5","1",186
,"2021","2021","North Carolina","37","Cesarean","2","Yes","1","Normal 18.5-24.9","2",3820
,"2021","2021","North Carolina","37","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",3653
,"2021","2021","North Carolina","37","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",2896
,"2021","2021","North Carolina","37","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",1755
,"2021","2021","North Carolina","37","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",1812
,"2021","2021","North Carolina","37","Cesarean","2","Yes","1","Unknown or Not Stated","9",263
,"2021","2021","North Carolina","37","Cesarean","2","No","2","Underweight <18.5","1",448
,"2021","2021","North Carolina","37","Cesarean","2","No","2","Normal 18.5-24.9","2",6941
,"2021","2021","North Carolina","37","Cesarean","2","No","2","Overweight 25.0-29.9","3",5575
,"2021","2021","North Carolina","37","Cesarean","2","No","2","Obesity I 30.0-34.9","4",3978
,"2021","2021","North Carolina","37","Cesarean","2","No","2","Obesity II 35.0-39.9","5",2427
,"2021","2021","North Carolina","37","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",2318
,"2021","2021","North Carolina","37","Cesarean","2","No","2","Unknown or Not Stated","9",378
,"2021","2021","North Carolina","37","Unknown or Not Stated","9","No","2","Normal 18.5-24.9","2",25
,"2021","2021","North Carolina","37","Unknown or Not Stated","9","No","2","Overweight 25.0-29.9","3",15
,"2021","2021","North Dakota","38","Vaginal","1","Yes","1","Normal 18.5-24.9","2",90
,"2021","2021","North Dakota","38","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",81
,"2021","2021","North Dakota","38","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",60
,"2021","2021","North Dakota","38","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",25
,"2021","2021","North Dakota","38","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",20
,"2021","2021","North Dakota","38","Vaginal","1","No","2","Underweight <18.5","1",160
,"2021","2021","North Dakota","38","Vaginal","1","No","2","Normal 18.5-24.9","2",2786
,"2021","2021","North Dakota","38","Vaginal","1","No","2","Overweight 25.0-29.9","3",1965
,"2021","2021","North Dakota","38","Vaginal","1","No","2","Obesity I 30.0-34.9","4",1173
,"2021","2021","North Dakota","38","Vaginal","1","No","2","Obesity II 35.0-39.9","5",600
,"2021","2021","North Dakota","38","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",381
,"2021","2021","North Dakota","38","Vaginal","1","No","2","Unknown or Not Stated","9",106
,"2021","2021","North Dakota","38","Cesarean","2","Yes","1","Underweight <18.5","1",14
,"2021","2021","North Dakota","38","Cesarean","2","Yes","1","Normal 18.5-24.9","2",273
,"2021","2021","North Dakota","38","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",317
,"2021","2021","North Dakota","38","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",267
,"2021","2021","North Dakota","38","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",184
,"2021","2021","North Dakota","38","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",176
,"2021","2021","North Dakota","38","Cesarean","2","Yes","1","Unknown or Not Stated","9",19
,"2021","2021","North Dakota","38","Cesarean","2","No","2","Underweight <18.5","1",20
,"2021","2021","North Dakota","38","Cesarean","2","No","2","Normal 18.5-24.9","2",349
,"2021","2021","North Dakota","38","Cesarean","2","No","2","Overweight 25.0-29.9","3",395
,"2021","2021","North Dakota","38","Cesarean","2","No","2","Obesity I 30.0-34.9","4",290
,"2021","2021","North Dakota","38","Cesarean","2","No","2","Obesity II 35.0-39.9","5",178
,"2021","2021","North Dakota","38","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",154
,"2021","2021","North Dakota","38","Cesarean","2","No","2","Unknown or Not Stated","9",19
,"2021","2021","Ohio","39","Vaginal","1","Yes","1","Underweight <18.5","1",64
,"2021","2021","Ohio","39","Vaginal","1","Yes","1","Normal 18.5-24.9","2",1252
,"2021","2021","Ohio","39","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",924
,"2021","2021","Ohio","39","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",553
,"2021","2021","Ohio","39","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",287
,"2021","2021","Ohio","39","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",174
,"2021","2021","Ohio","39","Vaginal","1","Yes","1","Unknown or Not Stated","9",51
,"2021","2021","Ohio","39","Vaginal","1","No","2","Underweight <18.5","1",2733
,"2021","2021","Ohio","39","Vaginal","1","No","2","Normal 18.5-24.9","2",36423
,"2021","2021","Ohio","39","Vaginal","1","No","2","Overweight 25.0-29.9","3",22400
,"2021","2021","Ohio","39","Vaginal","1","No","2","Obesity I 30.0-34.9","4",12777
,"2021","2021","Ohio","39","Vaginal","1","No","2","Obesity II 35.0-39.9","5",6262
,"2021","2021","Ohio","39","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",4280
,"2021","2021","Ohio","39","Vaginal","1","No","2","Unknown or Not Stated","9",724
,"2021","2021","Ohio","39","Cesarean","2","Yes","1","Underweight <18.5","1",213
,"2021","2021","Ohio","39","Cesarean","2","Yes","1","Normal 18.5-24.9","2",4714
,"2021","2021","Ohio","39","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",4515
,"2021","2021","Ohio","39","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",3566
,"2021","2021","Ohio","39","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",2174
,"2021","2021","Ohio","39","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",2378
,"2021","2021","Ohio","39","Cesarean","2","Yes","1","Unknown or Not Stated","9",162
,"2021","2021","Ohio","39","Cesarean","2","No","2","Underweight <18.5","1",451
,"2021","2021","Ohio","39","Cesarean","2","No","2","Normal 18.5-24.9","2",7096
,"2021","2021","Ohio","39","Cesarean","2","No","2","Overweight 25.0-29.9","3",5829
,"2021","2021","Ohio","39","Cesarean","2","No","2","Obesity I 30.0-34.9","4",4209
,"2021","2021","Ohio","39","Cesarean","2","No","2","Obesity II 35.0-39.9","5",2625
,"2021","2021","Ohio","39","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",2669
,"2021","2021","Ohio","39","Cesarean","2","No","2","Unknown or Not Stated","9",198
,"2021","2021","Ohio","39","Unknown or Not Stated","9","No","2","Normal 18.5-24.9","2",11
,"2021","2021","Ohio","39","Unknown or Not Stated","9","No","2","Overweight 25.0-29.9","3",15
,"2021","2021","Ohio","39","Unknown or Not Stated","9","No","2","Unknown or Not Stated","9",22
,"2021","2021","Oklahoma","40","Vaginal","1","Yes","1","Underweight <18.5","1",12
,"2021","2021","Oklahoma","40","Vaginal","1","Yes","1","Normal 18.5-24.9","2",291
,"2021","2021","Oklahoma","40","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",213
,"2021","2021","Oklahoma","40","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",129
,"2021","2021","Oklahoma","40","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",71
,"2021","2021","Oklahoma","40","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",49
,"2021","2021","Oklahoma","40","Vaginal","1","No","2","Underweight <18.5","1",1149
,"2021","2021","Oklahoma","40","Vaginal","1","No","2","Normal 18.5-24.9","2",12668
,"2021","2021","Oklahoma","40","Vaginal","1","No","2","Overweight 25.0-29.9","3",8548
,"2021","2021","Oklahoma","40","Vaginal","1","No","2","Obesity I 30.0-34.9","4",5186
,"2021","2021","Oklahoma","40","Vaginal","1","No","2","Obesity II 35.0-39.9","5",2497
,"2021","2021","Oklahoma","40","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",1651
,"2021","2021","Oklahoma","40","Vaginal","1","No","2","Unknown or Not Stated","9",204
,"2021","2021","Oklahoma","40","Cesarean","2","Yes","1","Underweight <18.5","1",97
,"2021","2021","Oklahoma","40","Cesarean","2","Yes","1","Normal 18.5-24.9","2",1711
,"2021","2021","Oklahoma","40","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",1866
,"2021","2021","Oklahoma","40","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",1412
,"2021","2021","Oklahoma","40","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",845
,"2021","2021","Oklahoma","40","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",892
,"2021","2021","Oklahoma","40","Cesarean","2","Yes","1","Unknown or Not Stated","9",35
,"2021","2021","Oklahoma","40","Cesarean","2","No","2","Underweight <18.5","1",208
,"2021","2021","Oklahoma","40","Cesarean","2","No","2","Normal 18.5-24.9","2",2583
,"2021","2021","Oklahoma","40","Cesarean","2","No","2","Overweight 25.0-29.9","3",2287
,"2021","2021","Oklahoma","40","Cesarean","2","No","2","Obesity I 30.0-34.9","4",1667
,"2021","2021","Oklahoma","40","Cesarean","2","No","2","Obesity II 35.0-39.9","5",1050
,"2021","2021","Oklahoma","40","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",989
,"2021","2021","Oklahoma","40","Cesarean","2","No","2","Unknown or Not Stated","9",73
,"2021","2021","Oregon","41","Vaginal","1","Yes","1","Underweight <18.5","1",18
,"2021","2021","Oregon","41","Vaginal","1","Yes","1","Normal 18.5-24.9","2",393
,"2021","2021","Oregon","41","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",299
,"2021","2021","Oregon","41","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",165
,"2021","2021","Oregon","41","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",78
,"2021","2021","Oregon","41","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",48
,"2021","2021","Oregon","41","Vaginal","1","Yes","1","Unknown or Not Stated","9",11
,"2021","2021","Oregon","41","Vaginal","1","No","2","Underweight <18.5","1",802
,"2021","2021","Oregon","41","Vaginal","1","No","2","Normal 18.5-24.9","2",12460
,"2021","2021","Oregon","41","Vaginal","1","No","2","Overweight 25.0-29.9","3",7209
,"2021","2021","Oregon","41","Vaginal","1","No","2","Obesity I 30.0-34.9","4",3996
,"2021","2021","Oregon","41","Vaginal","1","No","2","Obesity II 35.0-39.9","5",2049
