"Notes","Year","Year Code","State of Residence","State of Residence Code","Delivery Method","Delivery Method Code","Previous Cesarean Delivery","Previous Cesarean Delivery Code","Mother's Pre-pregnancy BMI","Mother's Pre-pregnancy BMI Code",Births
,"2023","2023","Arizona","04","Cesarean","2","No","2","Unknown or Not Stated","9",162
,"2023","2023","Arkansas","05","Vaginal","1","Yes","1","Normal 18.5-24.9","2",213
,"2023","2023","Arkansas","05","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",172
,"2023","2023","Arkansas","05","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",109
,"2023","2023","Arkansas","05","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",55
,"2023","2023","Arkansas","05","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",49
,"2023","2023","Arkansas","05","Vaginal","1","Yes","1","Unknown or Not Stated","9",23
,"2023","2023","Arkansas","05","Vaginal","1","No","2","Underweight <18.5","1",790
,"2023","2023","Arkansas","05","Vaginal","1","No","2","Normal 18.5-24.9","2",8338
,"2023","2023","Arkansas","05","Vaginal","1","No","2","Overweight 25.0-29.9","3",5905
,"2023","2023","Arkansas","05","Vaginal","1","No","2","Obesity I 30.0-34.9","4",3908
,"2023","2023","Arkansas","05","Vaginal","1","No","2","Obesity II 35.0-39.9","5",1965
,"2023","2023","Arkansas","05","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",1350
,"2023","2023","Arkansas","05","Vaginal","1","No","2","Unknown or Not Stated","9",455
,"2023","2023","Arkansas","05","Cesarean","2","Yes","1","Underweight <18.5","1",67
,"2023","2023","Arkansas","05","Cesarean","2","Yes","1","Normal 18.5-24.9","2",1047
,"2023","2023","Arkansas","05","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",1200
,"2023","2023","Arkansas","05","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",1101
,"2023","2023","Arkansas","05","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",768
,"2023","2023","Arkansas","05","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",782
,"2023","2023","Arkansas","05","Cesarean","2","Yes","1","Unknown or Not Stated","9",91
,"2023","2023","Arkansas","05","Cesarean","2","No","2","Underweight <18.5","1",132
,"2023","2023","Arkansas","05","Cesarean","2","No","2","Normal 18.5-24.9","2",1746
,"2023","2023","Arkansas","05","Cesarean","2","No","2","Overweight 25.0-29.9","3",1637
,"2023","2023","Arkansas","05","Cesarean","2","No","2","Obesity I 30.0-34.9","4",1352
,"2023","2023","Arkansas","05","Cesarean","2","No","2","Obesity II 35.0-39.9","5",939
,"2023","2023","Arkansas","05","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",861
,"2023","2023","Arkansas","05","Cesarean","2","No","2","Unknown or Not Stated","9",195
,"2023","2023","California","06","Vaginal","1","Yes","1","Underweight <18.5","1",130
,"2023","2023","California","06","Vaginal","1","Yes","1","Normal 18.5-24.9","2",2887
,"2023","2023","California","06","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",2585
,"2023","2023","California","06","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",1555
,"2023","2023","California","06","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",662
,"2023","2023","California","06","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",368
,"2023","2023","California","06","Vaginal","1","Yes","1","Unknown or Not Stated","9",415
,"2023","2023","California","06","Vaginal","1","No","2","Underweight <18.5","1",7313
,"2023","2023","California","06","Vaginal","1","No","2","Normal 18.5-24.9","2",105488
,"2023","2023","California","06","Vaginal","1","No","2","Overweight 25.0-29.9","3",73313
,"2023","2023","California","06","Vaginal","1","No","2","Obesity I 30.0-34.9","4",41699
,"2023","2023","California","06","Vaginal","1","No","2","Obesity II 35.0-39.9","5",17904
,"2023","2023","California","06","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",9427
,"2023","2023","California","06","Vaginal","1","No","2","Unknown or Not Stated","9",10083
,"2023","2023","California","06","Vaginal","1","Unknown or Not Stated","9","Normal 18.5-24.9","2",84
,"2023","2023","California","06","Vaginal","1","Unknown or Not Stated","9","Overweight 25.0-29.9","3",28
,"2023","2023","California","06","Vaginal","1","Unknown or Not Stated","9","Obesity I 30.0-34.9","4",12
,"2023","2023","California","06","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",30
,"2023","2023","California","06","Cesarean","2","Yes","1","Underweight <18.5","1",694
,"2023","2023","California","06","Cesarean","2","Yes","1","Normal 18.5-24.9","2",14125
,"2023","2023","California","06","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",15018
,"2023","2023","California","06","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",11558
,"2023","2023","California","06","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",6202
,"2023","2023","California","06","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",4799
,"2023","2023","California","06","Cesarean","2","Yes","1","Unknown or Not Stated","9",2255
,"2023","2023","California","06","Cesarean","2","No","2","Underweight <18.5","1",1479
,"2023","2023","California","06","Cesarean","2","No","2","Normal 18.5-24.9","2",24274
,"2023","2023","California","06","Cesarean","2","No","2","Overweight 25.0-29.9","3",19319
,"2023","2023","California","06","Cesarean","2","No","2","Obesity I 30.0-34.9","4",12492
,"2023","2023","California","06","Cesarean","2","No","2","Obesity II 35.0-39.9","5",6562
,"2023","2023","California","06","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",4654
,"2023","2023","California","06","Cesarean","2","No","2","Unknown or Not Stated","9",2661
,"2023","2023","California","06","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",12
,"2023","2023","Colorado","08","Vaginal","1","Yes","1","Underweight <18.5","1",31
,"2023","2023","Colorado","08","Vaginal","1","Yes","1","Normal 18.5-24.9","2",610
,"2023","2023","Colorado","08","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",532
,"2023","2023","Colorado","08","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",279
,"2023","2023","Colorado","08","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",114
,"2023","2023","Colorado","08","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",59
,"2023","2023","Colorado","08","Vaginal","1","Yes","1","Unknown or Not Stated","9",116
,"2023","2023","Colorado","08","Vaginal","1","No","2","Underweight <18.5","1",1145
,"2023","2023","Colorado","08","Vaginal","1","No","2","Normal 18.5-24.9","2",18104
,"2023","2023","Colorado","08","Vaginal","1","No","2","Overweight 25.0-29.9","3",11298
,"2023","2023","Colorado","08","Vaginal","1","No","2","Obesity I 30.0-34.9","4",5640
,"2023","2023","Colorado","08","Vaginal","1","No","2","Obesity II 35.0-39.9","5",2443
,"2023","2023","Colorado","08","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",1380
,"2023","2023","Colorado","08","Vaginal","1","No","2","Unknown or Not Stated","9",2332
,"2023","2023","Colorado","08","Vaginal","1","Unknown or Not Stated","9","Underweight <18.5","1",19
,"2023","2023","Colorado","08","Vaginal","1","Unknown or Not Stated","9","Normal 18.5-24.9","2",194
,"2023","2023","Colorado","08","Vaginal","1","Unknown or Not Stated","9","Overweight 25.0-29.9","3",120
,"2023","2023","Colorado","08","Vaginal","1","Unknown or Not Stated","9","Obesity I 30.0-34.9","4",61
,"2023","2023","Colorado","08","Vaginal","1","Unknown or Not Stated","9","Obesity II 35.0-39.9","5",33
,"2023","2023","Colorado","08","Vaginal","1","Unknown or Not Stated","9","Extreme Obesity III > 39.9","6",19
,"2023","2023","Colorado","08","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",65
,"2023","2023","Colorado","08","Cesarean","2","Yes","1","Underweight <18.5","1",83
,"2023","2023","Colorado","08","Cesarean","2","Yes","1","Normal 18.5-24.9","2",1792
,"2023","2023","Colorado","08","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",1565
,"2023","2023","Colorado","08","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",1075
,"2023","2023","Colorado","08","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",618
,"2023","2023","Colorado","08","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",455
,"2023","2023","Colorado","08","Cesarean","2","Yes","1","Unknown or Not Stated","9",298
,"2023","2023","Colorado","08","Cesarean","2","No","2","Underweight <18.5","1",222
,"2023","2023","Colorado","08","Cesarean","2","No","2","Normal 18.5-24.9","2",3879
,"2023","2023","Colorado","08","Cesarean","2","No","2","Overweight 25.0-29.9","3",2931
,"2023","2023","Colorado","08","Cesarean","2","No","2","Obesity I 30.0-34.9","4",1649
,"2023","2023","Colorado","08","Cesarean","2","No","2","Obesity II 35.0-39.9","5",942
,"2023","2023","Colorado","08","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",665
,"2023","2023","Colorado","08","Cesarean","2","No","2","Unknown or Not Stated","9",598
,"2023","2023","Colorado","08","Cesarean","2","Unknown or Not Stated","9","Normal 18.5-24.9","2",35
,"2023","2023","Colorado","08","Cesarean","2","Unknown or Not Stated","9","Overweight 25.0-29.9","3",28
,"2023","2023","Colorado","08","Cesarean","2","Unknown or Not Stated","9","Obesity I 30.0-34.9","4",25
,"2023","2023","Colorado","08","Cesarean","2","Unknown or Not Stated","9","Obesity II 35.0-39.9","5",11
,"2023","2023","Colorado","08","Cesarean","2","Unknown or Not Stated","9","Unknown or Not Stated","9",10
,"2023","2023","Colorado","08","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",14
,"2023","2023","Connecticut","09","Vaginal","1","Yes","1","Underweight <18.5","1",15
,"2023","2023","Connecticut","09","Vaginal","1","Yes","1","Normal 18.5-24.9","2",346
,"2023","2023","Connecticut","09","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",266
,"2023","2023","Connecticut","09","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",124
,"2023","2023","Connecticut","09","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",74
,"2023","2023","Connecticut","09","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",53
,"2023","2023","Connecticut","09","Vaginal","1","No","2","Underweight <18.5","1",593
,"2023","2023","Connecticut","09","Vaginal","1","No","2","Normal 18.5-24.9","2",9784
,"2023","2023","Connecticut","09","Vaginal","1","No","2","Overweight 25.0-29.9","3",5900
,"2023","2023","Connecticut","09","Vaginal","1","No","2","Obesity I 30.0-34.9","4",3013
,"2023","2023","Connecticut","09","Vaginal","1","No","2","Obesity II 35.0-39.9","5",1351
,"2023","2023","Connecticut","09","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",875
,"2023","2023","Connecticut","09","Vaginal","1","No","2","Unknown or Not Stated","9",33
,"2023","2023","Connecticut","09","Vaginal","1","Unknown or Not Stated","9","Normal 18.5-24.9","2",10
,"2023","2023","Connecticut","09","Cesarean","2","Yes","1","Underweight <18.5","1",50
,"2023","2023","Connecticut","09","Cesarean","2","Yes","1","Normal 18.5-24.9","2",1502
,"2023","2023","Connecticut","09","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",1360
,"2023","2023","Connecticut","09","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",966
,"2023","2023","Connecticut","09","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",529
,"2023","2023","Connecticut","09","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",429
,"2023","2023","Connecticut","09","Cesarean","2","Yes","1","Unknown or Not Stated","9",11
,"2023","2023","Connecticut","09","Cesarean","2","No","2","Underweight <18.5","1",113
,"2023","2023","Connecticut","09","Cesarean","2","No","2","Normal 18.5-24.9","2",2629
,"2023","2023","Connecticut","09","Cesarean","2","No","2","Overweight 25.0-29.9","3",1965
,"2023","2023","Connecticut","09","Cesarean","2","No","2","Obesity I 30.0-34.9","4",1276
,"2023","2023","Connecticut","09","Cesarean","2","No","2","Obesity II 35.0-39.9","5",708
,"2023","2023","Connecticut","09","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",546
,"2023","2023","Connecticut","09","Cesarean","2","No","2","Unknown or Not Stated","9",13
,"2023","2023","Delaware","10","Vaginal","1","Yes","1","Normal 18.5-24.9","2",70
,"2023","2023","Delaware","10","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",59
,"2023","2023","Delaware","10","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",40
,"2023","2023","Delaware","10","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",18
,"2023","2023","Delaware","10","Vaginal","1","No","2","Underweight <18.5","1",173
,"2023","2023","Delaware","10","Vaginal","1","No","2","Normal 18.5-24.9","2",2472
,"2023","2023","Delaware","10","Vaginal","1","No","2","Overweight 25.0-29.9","3",1941
,"2023","2023","Delaware","10","Vaginal","1","No","2","Obesity I 30.0-34.9","4",1152
,"2023","2023","Delaware","10","Vaginal","1","No","2","Obesity II 35.0-39.9","5",596
,"2023","2023","Delaware","10","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",392
,"2023","2023","Delaware","10","Vaginal","1","No","2","Unknown or Not Stated","9",83
,"2023","2023","Delaware","10","Vaginal","1","Unknown or Not Stated","9","Normal 18.5-24.9","2",43
,"2023","2023","Delaware","10","Vaginal","1","Unknown or Not Stated","9","Overweight 25.0-29.9","3",47
,"2023","2023","Delaware","10","Vaginal","1","Unknown or Not Stated","9","Obesity I 30.0-34.9","4",16
,"2023","2023","Delaware","10","Cesarean","2","Yes","1","Underweight <18.5","1",11
,"2023","2023","Delaware","10","Cesarean","2","Yes","1","Normal 18.5-24.9","2",314
,"2023","2023","Delaware","10","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",331
,"2023","2023","Delaware","10","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",261
,"2023","2023","Delaware","10","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",165
,"2023","2023","Delaware","10","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",177
,"2023","2023","Delaware","10","Cesarean","2","Yes","1","Unknown or Not Stated","9",25
,"2023","2023","Delaware","10","Cesarean","2","No","2","Underweight <18.5","1",37
,"2023","2023","Delaware","10","Cesarean","2","No","2","Normal 18.5-24.9","2",505
,"2023","2023","Delaware","10","Cesarean","2","No","2","Overweight 25.0-29.9","3",515
,"2023","2023","Delaware","10","Cesarean","2","No","2","Obesity I 30.0-34.9","4",412
,"2023","2023","Delaware","10","Cesarean","2","No","2","Obesity II 35.0-39.9","5",246
,"2023","2023","Delaware","10","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",220
,"2023","2023","Delaware","10","Cesarean","2","No","2","Unknown or Not Stated","9",31
,"2023","2023","Delaware","10","Cesarean","2","Unknown or Not Stated","9","Overweight 25.0-29.9","3",13
,"2023","2023","District of Columbia","11","Vaginal","1","Yes","1","Normal 18.5-24.9","2",84
,"2023","2023","District of Columbia","11","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",57
,"2023","2023","District of Columbia","11","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",31
,"2023","2023","District of Columbia","11","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",12
,"2023","2023","District of Columbia","11","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",11
,"2023","2023","District of Columbia","11","Vaginal","1","No","2","Underweight <18.5","1",160
,"2023","2023","District of Columbia","11","Vaginal","1","No","2","Normal 18.5-24.9","2",2354
,"2023","2023","District of Columbia","11","Vaginal","1","No","2","Overweight 25.0-29.9","3",1123
,"2023","2023","District of Columbia","11","Vaginal","1","No","2","Obesity I 30.0-34.9","4",623
,"2023","2023","District of Columbia","11","Vaginal","1","No","2","Obesity II 35.0-39.9","5",235
,"2023","2023","District of Columbia","11","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",167
,"2023","2023","District of Columbia","11","Vaginal","1","No","2","Unknown or Not Stated","9",325
,"2023","2023","District of Columbia","11","Cesarean","2","Yes","1","Underweight <18.5","1",17
,"2023","2023","District of Columbia","11","Cesarean","2","Yes","1","Normal 18.5-24.9","2",284
,"2023","2023","District of Columbia","11","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",190
,"2023","2023","District of Columbia","11","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",123
,"2023","2023","District of Columbia","11","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",76
,"2023","2023","District of Columbia","11","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",62
,"2023","2023","District of Columbia","11","Cesarean","2","Yes","1","Unknown or Not Stated","9",42
,"2023","2023","District of Columbia","11","Cesarean","2","No","2","Underweight <18.5","1",30
,"2023","2023","District of Columbia","11","Cesarean","2","No","2","Normal 18.5-24.9","2",787
,"2023","2023","District of Columbia","11","Cesarean","2","No","2","Overweight 25.0-29.9","3",449
,"2023","2023","District of Columbia","11","Cesarean","2","No","2","Obesity I 30.0-34.9","4",266
,"2023","2023","District of Columbia","11","Cesarean","2","No","2","Obesity II 35.0-39.9","5",123
,"2023","2023","District of Columbia","11","Cesarean","2","No","2","Extreme Obesity III > 39.9","6",125
,"2023","2023","District of Columbia","11","Cesarean","2","No","2","Unknown or Not Stated","9",121
,"2023","2023","Florida","12","Vaginal","1","Yes","1","Underweight <18.5","1",96
,"2023","2023","Florida","12","Vaginal","1","Yes","1","Normal 18.5-24.9","2",1354
,"2023","2023","Florida","12","Vaginal","1","Yes","1","Overweight 25.0-29.9","3",1094
,"2023","2023","Florida","12","Vaginal","1","Yes","1","Obesity I 30.0-34.9","4",655
,"2023","2023","Florida","12","Vaginal","1","Yes","1","Obesity II 35.0-39.9","5",312
,"2023","2023","Florida","12","Vaginal","1","Yes","1","Extreme Obesity III > 39.9","6",189
,"2023","2023","Florida","12","Vaginal","1","Yes","1","Unknown or Not Stated","9",91
,"2023","2023","Florida","12","Vaginal","1","No","2","Underweight <18.5","1",4776
,"2023","2023","Florida","12","Vaginal","1","No","2","Normal 18.5-24.9","2",56227
,"2023","2023","Florida","12","Vaginal","1","No","2","Overweight 25.0-29.9","3",38197
,"2023","2023","Florida","12","Vaginal","1","No","2","Obesity I 30.0-34.9","4",20464
,"2023","2023","Florida","12","Vaginal","1","No","2","Obesity II 35.0-39.9","5",8673
,"2023","2023","Florida","12","Vaginal","1","No","2","Extreme Obesity III > 39.9","6",4976
,"2023","2023","Florida","12","Vaginal","1","No","2","Unknown or Not Stated","9",3351
,"2023","2023","Florida","12","Vaginal","1","Unknown or Not Stated","9","Underweight <18.5","1",17
,"2023","2023","Florida","12","Vaginal","1","Unknown or Not Stated","9","Normal 18.5-24.9","2",233
,"2023","2023","Florida","12","Vaginal","1","Unknown or Not Stated","9","Overweight 25.0-29.9","3",137
,"2023","2023","Florida","12","Vaginal","1","Unknown or Not Stated","9","Obesity I 30.0-34.9","4",51
,"2023","2023","Florida","12","Vaginal","1","Unknown or Not Stated","9","Obesity II 35.0-39.9","5",23
,"2023","2023","Florida","12","Vaginal","1","Unknown or Not Stated","9","Extreme Obesity III > 39.9","6",14
,"2023","2023","Florida","12","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",162
,"2023","2023","Florida","12","Cesarean","2","Yes","1","Underweight <18.5","1",477
,"2023","2023","Florida","12","Cesarean","2","Yes","1","Normal 18.5-24.9","2",7903
,"2023","2023","Florida","12","Cesarean","2","Yes","1","Overweight 25.0-29.9","3",8455
,"2023","2023","Florida","12","Cesarean","2","Yes","1","Obesity I 30.0-34.9","4",5816
,"2023","2023","Florida","12","Cesarean","2","Yes","1","Obesity II 35.0-39.9","5",3141
,"2023","2023","Florida","12","Cesarean","2","Yes","1","Extreme Obesity III > 39.9","6",2468
,"2023","2023","Florida","12","Cesarean","2","Yes","1","Unknown or Not Stated","9",551
,"2023","2023","Florida","12","Cesarean","2","No","2","Underweight <18.5","1",1184
,"2023","2023","Florida","12","Cesarean","2","No","2","Normal 18.5-24.9","2",16578
,"2023","2023","Florida","12","Cesarean","2","No","2","Overweight 25.0-29.9","3",14677
